date,values
2024-07-20,30.33850753973306
2024-07-21,46.197429470569126
2024-07-22,75.88749521018559
2024-07-23,40.399413294267916
2024-07-24,56.50606142810505
2024-07-25,81.49059229528439
2024-07-26,39.248342419374325
2024-07-27,91.93320048851699
2024-07-28,95.81625390759554
2024-07-29,38.981953142455225
2024-07-30,30.911414391266266
2024-07-31,96.70762785290592
2024-08-01,91.93079908183968
2024-08-02,1.1038290493651792
2024-08-03,36.176490435099055
2024-08-04,66.7687516342635
2024-08-05,92.41632208824633
2024-08-06,26.099655152937864
2024-08-07,70.60565632898195
2024-08-08,26.764005823106608
2024-08-09,74.71850284677657
2024-08-10,90.78511450738644
2024-08-11,68.92287491692707
2024-08-12,22.764169235920086
2024-08-13,73.30719596785653
2024-08-14,36.47915985767214
2024-08-15,43.36174851228781
2024-08-16,25.037613811583036
2024-08-17,14.40149457271499
2024-08-18,46.17996329320838
2024-08-19,81.57807494455128
2024-08-20,87.52988662181774
2024-08-21,52.76394201013622
2024-08-22,61.4756727864483
2024-08-23,39.4300940921469
2024-08-24,75.2225662080468
2024-08-25,9.822084667630538
2024-08-26,84.03109924461751
2024-08-27,37.766563885012886
2024-08-28,34.6960428678962
2024-08-29,27.401524339497463
2024-08-30,56.26471125477616
2024-08-31,86.72933876924796
2024-09-01,3.98718981858045
2024-09-02,68.32695682017925
2024-09-03,70.04057890372258
2024-09-04,33.32342643295977
2024-09-05,97.84700037574231
2024-09-06,5.727241280990924
2024-09-07,90.62108791982357
2024-09-08,73.26565335781756
2024-09-09,97.03582571374454
2024-09-10,28.024883518937905
2024-09-11,40.65789530076691
2024-09-12,18.69975711346029
2024-09-13,48.25307037451911
2024-09-14,16.562870678156905
2024-09-15,15.638437920626668
2024-09-16,60.045400683885795
2024-09-17,27.649418110536285
2024-09-18,49.50402387745939
2024-09-19,22.422794531203195
2024-09-20,87.39626246988283
2024-09-21,60.522432077631585
2024-09-22,42.700311319038754
2024-09-23,17.351566197640487
2024-09-24,11.896223551386754
2024-09-25,19.769313886964223
2024-09-26,20.50471335988314
2024-09-27,41.559406882008
2024-09-28,62.653204547212425
2024-09-29,68.31652891892548
2024-09-30,53.800461985393696
2024-10-01,83.04291891515092
2024-10-02,0.6319359035195871
2024-10-03,2.5583043994498733
2024-10-04,68.68900092081893
2024-10-05,91.16654792307247
2024-10-06,24.379232915304307
2024-10-07,76.49082310415749
2024-10-08,67.65768529545404
2024-10-09,44.75585204058841
2024-10-10,78.69974804527573
2024-10-11,46.42826849640734
2024-10-12,4.546788847608385
2024-10-13,44.96696004989994
2024-10-14,91.73115758518553
2024-10-15,79.97881164543938
2024-10-16,59.35737748808718
2024-10-17,92.70177020755092
2024-10-18,34.658852190262515
2024-10-19,43.35167762250431
2024-10-20,52.89119871464584
2024-10-21,65.8078539088217
2024-10-22,46.292261912859125
2024-10-23,72.94377745977886
2024-10-24,95.83797526255199
2024-10-25,16.173151655301112
2024-10-26,3.5085447858595242
2024-10-27,48.87431374528217
2024-10-28,11.05491109420047
2024-10-29,40.00955533862288
2024-10-30,55.055990999758244
2024-10-31,24.30056224891488
2024-11-01,84.16784650920613
2024-11-02,3.9415207764339266
2024-11-03,35.27648463270503
2024-11-04,89.9374201135313
2024-11-05,87.42785237635606
2024-11-06,84.81191738568909
2024-11-07,98.47727635690934
2024-11-08,44.50454500553026
2024-11-09,90.55491796884776
2024-11-10,7.1114859462398705
2024-11-11,85.37854638664956
2024-11-12,75.02540922221046
2024-11-13,59.54381408185103
2024-11-14,37.95440022488622
2024-11-15,87.16921201634862
2024-11-16,87.509122137662
2024-11-17,82.97217819968809
2024-11-18,41.858812339047944
2024-11-19,85.75641532952828
2024-11-20,8.71421147635435
2024-11-21,96.60991646723495
2024-11-22,19.41198780821508
2024-11-23,6.688619300324639
2024-11-24,24.44351791482727
2024-11-25,91.26003092112279
2024-11-26,67.25844079281781
2024-11-27,94.28453393883588
2024-11-28,73.07063598264317
2024-11-29,82.56938054171415
2024-11-30,5.968251864962493
2024-12-01,22.254947775029933
2024-12-02,47.89690303236278
2024-12-03,23.55791465467354
2024-12-04,28.54866719292368
2024-12-05,56.43235070656839
2024-12-06,79.44245095441272
2024-12-07,0.9031445001960736
2024-12-08,99.27102189671042
2024-12-09,27.806372931944146
2024-12-10,13.40859483527954
2024-12-11,46.65981720835087
2024-12-12,44.73312216292234
2024-12-13,76.43963602492755
2024-12-14,34.83784950530149
2024-12-15,65.38087417489508
2024-12-16,52.83338552693041
2024-12-17,29.44165146515084
2024-12-18,76.97731058676337
2024-12-19,0.12752222632016474
2024-12-20,50.54442224441641
2024-12-21,29.429570892101363
2024-12-22,11.495464090292373
2024-12-23,14.64071943587667
2024-12-24,30.87126465574589
2024-12-25,73.15702935968635
2024-12-26,21.62656584152314
2024-12-27,74.29198043220504
2024-12-28,72.14444404199658
2024-12-29,47.08951518001201
2024-12-30,15.903626589264896
