date,values
2020-05-07,2.7157990264265575
2020-05-08,99.82606893652071
2020-05-09,75.13026250803145
2020-05-10,9.970895514224198
2020-05-11,3.211898314174355
2020-05-12,85.87682965848094
2020-05-13,37.00379856550159
2020-05-14,24.328461378798682
2020-05-15,29.66678505723136
2020-05-16,95.60777775181279
2020-05-17,47.74097010491114
2020-05-18,58.214515658561595
2020-05-19,45.63678607396536
2020-05-20,29.546125746433873
2020-05-21,85.13910314730427
2020-05-22,43.93097806502673
2020-05-23,11.847433294528308
2020-05-24,38.94182855411421
2020-05-25,11.694380731028842
2020-05-26,0.07745552390174826
2020-05-27,21.73588506039563
2020-05-28,6.5014177106520465
2020-05-29,15.250331696511022
2020-05-30,61.08672747278936
2020-05-31,62.964624464024624
2020-06-01,5.1432953048270225
2020-06-02,40.90065571414869
2020-06-03,13.746464081577848
2020-06-04,84.63229322053142
2020-06-05,8.589907553150034
2020-06-06,18.2146569019076
2020-06-07,11.205541732499459
2020-06-08,94.87157007890723
2020-06-09,59.94631470803918
2020-06-10,23.096366730954433
2020-06-11,95.52254855075874
2020-06-12,16.642317899538927
2020-06-13,36.33892932383232
2020-06-14,65.97338502228291
2020-06-15,5.418775983389812
2020-06-16,38.87858015221218
2020-06-17,58.05393711022992
2020-06-18,71.30722666211868
2020-06-19,24.486669521533923
2020-06-20,97.88159309074015
2020-06-21,29.160789350726056
2020-06-22,59.00326283499842
2020-06-23,63.98743479544714
2020-06-24,5.463070791206204
2020-06-25,84.78598132465407
2020-06-26,26.665217600612813
2020-06-27,95.06040229402062
2020-06-28,37.04541503384354
2020-06-29,47.391174291823205
2020-06-30,46.399822782584096
2020-07-01,51.845576584436735
2020-07-02,87.81627411082131
2020-07-03,92.45360436050449
2020-07-04,92.90988746672672
2020-07-05,34.957301083583204
2020-07-06,64.41914513089434
2020-07-07,95.97014327153433
2020-07-08,52.16186905475892
2020-07-09,87.96488193531957
2020-07-10,14.101318176115285
2020-07-11,48.42256230518851
2020-07-12,31.86629091604797
2020-07-13,38.41994042858291
2020-07-14,16.75090483126973
2020-07-15,82.19629608572103
2020-07-16,27.866953605920862
2020-07-17,63.1896115285652
2020-07-18,70.12703696536133
2020-07-19,56.663087312092166
2020-07-20,88.04555946359064
2020-07-21,83.11645657532479
2020-07-22,68.94047330245282
2020-07-23,56.7731942006294
2020-07-24,91.46820785471499
2020-07-25,84.15045474360309
2020-07-26,34.57550498361297
2020-07-27,96.8359760281164
2020-07-28,71.38889633284573
2020-07-29,33.123690002031566
2020-07-30,74.41469264372907
2020-07-31,92.67237818012613
2020-08-01,72.0580617560553
2020-08-02,93.47404942927197
2020-08-03,7.687503039601107
2020-08-04,36.1666619283072
2020-08-05,3.819585647981516
2020-08-06,24.860294418869135
2020-08-07,31.10641255891994
2020-08-08,86.88577550281606
2020-08-09,67.2967923264401
2020-08-10,97.2607910756593
2020-08-11,47.54491046166615
2020-08-12,63.27583536912255
2020-08-13,22.831639474670794
2020-08-14,75.22397770754127
2020-08-15,42.34496741552797
2020-08-16,60.55825763040511
2020-08-17,27.532247760674757
2020-08-18,66.25572724315147
2020-08-19,52.67451977019553
2020-08-20,37.39929753522774
2020-08-21,96.54952349726074
2020-08-22,69.19285168803778
2020-08-23,7.95600910591846
2020-08-24,86.78051658722765
2020-08-25,67.91942418304266
2020-08-26,32.08459948467042
2020-08-27,72.03855620264231
2020-08-28,12.941378867558006
2020-08-29,58.844630661750315
2020-08-30,23.397157609625417
2020-08-31,30.678131690830924
2020-09-01,1.2704987171042181
2020-09-02,23.941358601004993
2020-09-03,80.38618135420622
2020-09-04,89.24884093133382
2020-09-05,60.8822433249112
2020-09-06,64.50626997325196
2020-09-07,14.82891391175951
2020-09-08,37.7577718937474
2020-09-09,25.780347045870577
2020-09-10,77.43735181394379
2020-09-11,68.37168586303797
2020-09-12,95.22252658829106
2020-09-13,97.8372455333094
2020-09-14,86.01239941604297
2020-09-15,70.43597564462978
2020-09-16,90.31075055497256
2020-09-17,7.050487519743298
2020-09-18,26.987288002689723
2020-09-19,56.45504182411083
2020-09-20,90.11660457265035
2020-09-21,33.64047594338291
2020-09-22,56.49019005616896
2020-09-23,56.22596242304223
2020-09-24,30.070564076633378
2020-09-25,58.98953305861436
2020-09-26,65.85716593772311
2020-09-27,14.576722250879259
2020-09-28,56.80201756358536
2020-09-29,5.128292262089107
2020-09-30,48.15344117376556
2020-10-01,13.06051297399945
2020-10-02,98.22597574036737
2020-10-03,90.97208100675098
2020-10-04,18.5695712568683
2020-10-05,22.932507651225166
2020-10-06,26.614052567653136
2020-10-07,15.923593649625456
2020-10-08,29.712896120100986
2020-10-09,91.97614451170122
2020-10-10,46.190971679360274
2020-10-11,70.67161700851014
2020-10-12,10.281968130093022
2020-10-13,89.89761442665166
2020-10-14,95.50385137312445
2020-10-15,13.176571783692149
2020-10-16,94.88347910959544
2020-10-17,94.58222832364646
2020-10-18,6.243392840941231
2020-10-19,30.53001676133883
2020-10-20,89.7164382187905
2020-10-21,30.456568284709174
2020-10-22,81.16682257235158
2020-10-23,5.9183295850285695
2020-10-24,52.48388486191735
2020-10-25,65.78403370300545
2020-10-26,49.94093223634475
2020-10-27,19.028901423507683
2020-10-28,24.342090423430307
2020-10-29,90.8515030197773
2020-10-30,63.95467744626486
2020-10-31,52.31376189873879
2020-11-01,66.96139021242583
2020-11-02,66.86635485983332
2020-11-03,52.51625002445337
2020-11-04,81.40734356051794
2020-11-05,66.96745633529802
2020-11-06,47.28543106725025
2020-11-07,2.535418636790343
2020-11-08,13.573902829229944
2020-11-09,63.36603348180044
2020-11-10,48.212263370579514
2020-11-11,79.21461120378662
2020-11-12,41.82353996800815
2020-11-13,91.36884374427719
2020-11-14,74.35681603859648
2020-11-15,61.42474073138652
2020-11-16,40.87522439781067
2020-11-17,70.53322341015769
2020-11-18,56.90898942957805
2020-11-19,47.12521848844907
2020-11-20,81.39956465909025
2020-11-21,8.047040750118217
2020-11-22,1.6324223068346244
2020-11-23,60.72101043600724
2020-11-24,96.95108657847828
2020-11-25,21.254872877416155
2020-11-26,89.69361919383408
2020-11-27,7.742239550962749
2020-11-28,67.45827131709653
2020-11-29,15.904142683893207
2020-11-30,71.4719704776338
2020-12-01,9.229073666694543
2020-12-02,40.43108305248965
2020-12-03,74.07139435791309
2020-12-04,3.9184050804915938
2020-12-05,20.146975011509895
2020-12-06,17.524609910185863
2020-12-07,45.93335133670327
2020-12-08,2.56761283769259
2020-12-09,98.58340679161161
2020-12-10,89.96078164295731
2020-12-11,94.79020291938708
2020-12-12,42.93577728609696
2020-12-13,69.70526609673618
2020-12-14,39.61307674043398
2020-12-15,15.756271546199086
2020-12-16,79.73718466361717
2020-12-17,32.24050191593104
2020-12-18,17.61004091556999
2020-12-19,78.67842717358397
2020-12-20,74.00214639408998
2020-12-21,98.65456943500911
2020-12-22,17.96771263832676
2020-12-23,78.30529618658606
2020-12-24,89.47515681765285
2020-12-25,47.736111193995434
2020-12-26,70.959982613538
2020-12-27,57.88737471248737
2020-12-28,91.89972620505074
2020-12-29,43.074408990306225
2020-12-30,11.15386474458836
