date,values
2023-12-20,0.45193829111989103
2023-12-21,80.56637945274248
2023-12-22,45.49877215779382
2023-12-23,86.50285738549488
2023-12-24,67.33173784686744
2023-12-25,51.30994217413771
2023-12-26,22.132286257886204
2023-12-27,18.27696485766377
2023-12-28,84.89514145815136
2023-12-29,15.233604975439686
2023-12-30,72.04742973578753
2023-12-31,38.42862257406695
